Regions;Year;Technology;Electricity Installed Capacity (MW);log_expol;area_potential;tech_potential
SVN;2058;Onshore wind energy;;8380.56898591483;7132.399136948791;8380.56898591483
SVN;2058;Solar photovoltaic;;40393.75520927487;34377.6640078935;40393.75520927487
SVN;2059;Onshore wind energy;;8416.230981599574;7132.399136948791;8416.230981599574
SVN;2059;Solar photovoltaic;;40565.64352931433;34377.6640078935;40565.64352931433
SVN;2060;Onshore wind energy;;8451.892977284318;7132.399136948791;8451.892977284318
SVN;2060;Solar photovoltaic;;40737.5318493538;34377.6640078935;40737.5318493538
SWE;2000;Offshore wind energy;13.0;;246604.1228172731;218244.6486932867
SWE;2000;Onshore wind energy;196.0;;265073.08969957754;234589.68438412613
SWE;2000;Solar photovoltaic;3.0;;211728.80706754138;187379.99425477412
SWE;2001;Offshore wind energy;22.0;;246604.1228172731;219477.66930737306
SWE;2001;Onshore wind energy;273.0;;265073.08969957754;235915.049832624
SWE;2001;Solar photovoltaic;3.0;;211728.80706754138;188438.63829011182
SWE;2002;Offshore wind energy;22.0;;246604.1228172731;220710.68992145942
SWE;2002;Onshore wind energy;335.0;;265073.08969957754;237240.4152811219
SWE;2002;Solar photovoltaic;3.0;;211728.80706754138;189497.28232544955
SWE;2003;Offshore wind energy;22.0;;246604.1228172731;221943.7105355458
SWE;2003;Onshore wind energy;395.0;;265073.08969957754;238565.7807296198
SWE;2003;Solar photovoltaic;4.0;;211728.80706754138;190555.92636078724
SWE;2004;Offshore wind energy;22.0;;246604.1228172731;223176.73114963216
SWE;2004;Onshore wind energy;453.0;;265073.08969957754;239891.14617811766
SWE;2004;Solar photovoltaic;4.0;;211728.80706754138;191614.57039612494
SWE;2005;Offshore wind energy;22.0;;246604.1228172731;224409.75176371852
SWE;2005;Onshore wind energy;500.0;;265073.08969957754;241216.51162661557
SWE;2005;Solar photovoltaic;4.0;;211728.80706754138;192673.21443146266
SWE;2006;Offshore wind energy;22.0;;246604.1228172731;225642.77237780488
SWE;2006;Onshore wind energy;563.0;;265073.08969957754;242541.87707511344
SWE;2006;Solar photovoltaic;5.0;;211728.80706754138;193731.85846680036
SWE;2007;Offshore wind energy;131.0;;246604.1228172731;226875.79299189127
SWE;2007;Onshore wind energy;692.0;;265073.08969957754;243867.24252361135
SWE;2007;Solar photovoltaic;6.0;;211728.80706754138;194790.50250213806
SWE;2008;Offshore wind energy;133.0;;246604.1228172731;228108.81360597763
SWE;2008;Onshore wind energy;956.0;;265073.08969957754;245192.60797210922
SWE;2008;Solar photovoltaic;8.0;;211728.80706754138;195849.14653747578
SWE;2009;Offshore wind energy;163.0;;246604.1228172731;229341.834220064
SWE;2009;Onshore wind energy;1312.0;;265073.08969957754;246517.9734206071
SWE;2009;Solar photovoltaic;9.0;;211728.80706754138;196907.79057281348
SWE;2010;Offshore wind energy;163.0;;246604.1228172731;230574.85483415035
SWE;2010;Onshore wind energy;1854.0;;265073.08969957754;247843.338869105
SWE;2010;Solar photovoltaic;11.0;;211728.80706754138;197966.43460815118
SWE;2011;Offshore wind energy;163.0;;246604.1228172731;231807.8754482367
SWE;2011;Onshore wind energy;2601.0;;265073.08969957754;249168.70431760288
SWE;2011;Solar photovoltaic;12.0;;211728.80706754138;199025.0786434889
SWE;2012;Offshore wind energy;163.0;;246604.1228172731;233040.8960623231
SWE;2012;Onshore wind energy;3443.0;;265073.08969957754;250494.0697661008
SWE;2012;Solar photovoltaic;24.0;;211728.80706754138;200083.7226788266
SWE;2013;Offshore wind energy;212.0;;246604.1228172731;234273.91667640946
SWE;2013;Onshore wind energy;3982.0;;265073.08969957754;251819.43521459866
SWE;2013;Solar photovoltaic;43.0;;211728.80706754138;201142.36671416432
SWE;2014;Offshore wind energy;213.0;;246604.1228172731;235506.9372904958
SWE;2014;Onshore wind energy;4875.0;;265073.08969957754;253144.80066309654
SWE;2014;Solar photovoltaic;60.0;;211728.80706754138;202201.01074950202
SWE;2015;Offshore wind energy;213.0;;246604.1228172731;236739.95790458217
SWE;2015;Onshore wind energy;5606.0;;265073.08969957754;254470.16611159444
SWE;2015;Solar photovoltaic;104.0;;211728.80706754138;203259.65478483972
SWE;2016;Offshore wind energy;203.0;;246604.1228172731;237972.97851866856
SWE;2016;Onshore wind energy;6232.0;;265073.08969957754;255795.53156009232
SWE;2016;Solar photovoltaic;153.0;;211728.80706754138;204318.29882017744
SWE;2017;Offshore wind energy;203.0;;246604.1228172731;239205.99913275492
SWE;2017;Onshore wind energy;6408.0;;265073.08969957754;257120.89700859023
SWE;2017;Solar photovoltaic;244.0;;211728.80706754138;205376.94285551514
SWE;2018;Offshore wind energy;203.0;;246604.1228172731;240439.01974684128
SWE;2018;Onshore wind energy;7097.0;;265073.08969957754;258446.2624570881
SWE;2018;Solar photovoltaic;428.0;;211728.80706754138;206435.58689085284
SWE;2019;Offshore wind energy;203.0;;246604.1228172731;241672.04036092764
SWE;2019;Onshore wind energy;8478.0;;265073.08969957754;259771.62790558598
SWE;2019;Solar photovoltaic;714.0;;211728.80706754138;207494.23092619056
SWE;2020;Offshore wind energy;203.0;;246604.1228172731;242905.060975014
SWE;2020;Onshore wind energy;9773.0;;265073.08969957754;261096.99335408388
SWE;2020;Solar photovoltaic;1107.0;;211728.80706754138;208552.87496152826
SWE;2021;Offshore wind energy;193.0;;246604.1228172731;244138.0815891004
SWE;2021;Onshore wind energy;11923.0;;265073.08969957754;262422.3588025818
SWE;2021;Solar photovoltaic;1606.0;;211728.80706754138;209611.51899686595
SWE;2022;Offshore wind energy;193.0;;246604.1228172731;245371.10220318675
SWE;2022;Onshore wind energy;14086.0;;265073.08969957754;263747.72425107966
SWE;2022;Solar photovoltaic;2388.0;;211728.80706754138;210670.16303220368
SWE;2023;Offshore wind energy;193.0;251.75310321934344;246604.1228172731;246604.1228172731
SWE;2023;Onshore wind energy;16059.0;16155.12178441762;265073.08969957754;265073.08969957754
SWE;2023;Solar photovoltaic;3488.0;3524.7873940482045;211728.80706754138;211728.80706754138
SWE;2024;Offshore wind energy;;267.1682647794679;246604.1228172731;247837.14343135947
SWE;2024;Onshore wind energy;;18843.72233859447;265073.08969957754;266398.4551480754
SWE;2024;Solar photovoltaic;;5314.3909326502835;211728.80706754138;212787.45110287907
SWE;2025;Offshore wind energy;;283.52641760795046;246604.1228172731;249070.16404544582
SWE;2025;Onshore wind energy;;21947.491551124236;265073.08969957754;267723.8205965733
SWE;2025;Solar photovoltaic;;7983.868538753882;211728.80706754138;213846.0951382168
SWE;2026;Offshore wind energy;;300.88513388547716;246604.1228172731;250303.1846595322
SWE;2026;Onshore wind energy;;25519.221629448035;265073.08969957754;269049.1860450712
SWE;2026;Solar photovoltaic;;11930.416573796321;211728.80706754138;214904.7391735545
SWE;2027;Offshore wind energy;;319.30548642230355;246604.1228172731;251536.20527361857
SWE;2027;Onshore wind energy;;29614.53502153337;265073.08969957754;270374.5514935691
SWE;2027;Solar photovoltaic;;17688.619329507823;211728.80706754138;215963.3832088922
SWE;2028;Offshore wind energy;;338.8522597051991;246604.1228172731;252769.22588770493
SWE;2028;Onshore wind energy;;34290.63425333776;265073.08969957754;271699.916942067
SWE;2028;Solar photovoltaic;;25930.63673802855;211728.80706754138;217022.02724422992
SWE;2029;Offshore wind energy;;359.59417343972723;246604.1228172731;254002.2465017913
SWE;2029;Onshore wind energy;;39604.517527955926;265073.08969957754;273025.28239056485
SWE;2029;Solar photovoltaic;;37409.94288156385;211728.80706754138;218080.6712795676
SWE;2030;Offshore wind energy;;381.6041192987233;246604.1228172731;255235.26711587765
SWE;2030;Onshore wind energy;;45610.591545017545;265073.08969957754;274350.64783906273
SWE;2030;Solar photovoltaic;;52804.25953492127;211728.80706754138;219139.3153149053
SWE;2031;Offshore wind energy;;404.95941162442523;246604.1228172731;256468.28772996404
SWE;2031;Onshore wind energy;;52357.65193810474;265073.08969957754;275676.01328756067
SWE;2031;Solar photovoltaic;;72433.39754353568;211728.80706754138;220197.95935024304
SWE;2032;Offshore wind energy;;429.7420528699772;246604.1228172731;257701.3083440504
SWE;2032;Onshore wind energy;;59885.266270077285;265073.08969957754;277001.37873605854
SWE;2032;Solar photovoltaic;;95913.57334651817;211728.80706754138;221256.60338558073
SWE;2033;Offshore wind energy;;456.0390146053615;246604.1228172731;258934.32895813676
SWE;2033;Onshore wind energy;;68219.68664512063;265073.08969957754;278326.7441845564
SWE;2033;Solar photovoltaic;;121946.33495874995;211728.80706754138;222315.24742091843
SWE;2034;Offshore wind energy;;483.94253495379644;246604.1228172731;260167.34957222312
SWE;2034;Onshore wind energy;;77369.53476289209;265073.08969957754;279652.1096330543
SWE;2034;Solar photovoltaic;;148487.43186237867;211728.80706754138;223373.89145625615
SWE;2035;Offshore wind energy;;513.5504333666288;246604.1228172731;261400.3701863095
SWE;2035;Onshore wind energy;;87321.62892003846;265073.08969957754;280977.47508155217
SWE;2035;Solar photovoltaic;;173331.09269669242;211728.80706754138;224432.53549159385
SWE;2036;Offshore wind energy;;544.9664436883487;246604.1228172731;262633.39080039586
SWE;2036;Onshore wind energy;;98037.43688461478;265073.08969957754;282302.8405300501
SWE;2036;Solar photovoltaic;;194794.10679443926;211728.80706754138;225491.17952693158
SWE;2037;Offshore wind energy;;578.3005665077385;246604.1228172731;263866.4114144822
SWE;2037;Onshore wind energy;;109450.7085227321;265073.08969957754;283628.205978548
SWE;2037;Solar photovoltaic;;212089.15163458415;211728.80706754138;226549.82356226927
SWE;2038;Offshore wind energy;;613.669441836728;246604.1228172731;265099.4320285686
SWE;2038;Onshore wind energy;;121466.83231697997;265073.08969957754;284953.57142704586
SWE;2038;Solar photovoltaic;;225260.167815367;211728.80706754138;227608.46759760697
SWE;2039;Offshore wind energy;;651.1967432052177;246604.1228172731;266332.45264265494
SWE;2039;Onshore wind energy;;133964.3430419878;265073.08969957754;286278.93687554373
SWE;2039;Solar photovoltaic;;228667.1116329447;211728.80706754138;228667.1116329447
SWE;2040;Offshore wind energy;;691.0135943070989;246604.1228172731;267565.4732567413
SWE;2040;Onshore wind energy;;146798.77741955785;265073.08969957754;287604.3023240416
SWE;2040;Solar photovoltaic;;229725.7556682824;211728.80706754138;229725.7556682824
SWE;2041;Offshore wind energy;;733.2590093806427;246604.1228172731;268798.49387082766
SWE;2041;Onshore wind energy;;159808.75558364578;265073.08969957754;288929.66777253954
SWE;2041;Solar photovoltaic;;230784.3997036201;211728.80706754138;230784.3997036201
SWE;2042;Offshore wind energy;;778.0803585542;246604.1228172731;270031.5144849141
SWE;2042;Onshore wind energy;;172823.81644045011;265073.08969957754;290255.0332210374
SWE;2042;Solar photovoltaic;;231843.04373895781;211728.80706754138;231843.04373895781
SWE;2043;Offshore wind energy;;825.6338594364366;246604.1228172731;271264.53509900044
SWE;2043;Onshore wind energy;;185673.2332314007;265073.08969957754;291580.3986695353
SWE;2043;Solar photovoltaic;;232901.6877742955;211728.80706754138;232901.6877742955
SWE;2044;Offshore wind energy;;876.0850962776099;246604.1228172731;272497.5557130868
SWE;2044;Onshore wind energy;;198194.85816724953;265073.08969957754;292905.76411803317
SWE;2044;Solar photovoltaic;;233960.3318096332;211728.80706754138;233960.3318096332
SWE;2045;Offshore wind energy;;929.6095680754279;246604.1228172731;273730.57632717316
SWE;2045;Onshore wind energy;;210243.0396489728;265073.08969957754;294231.12956653105
SWE;2045;Solar photovoltaic;;235018.97584497093;211728.80706754138;235018.97584497093
SWE;2046;Offshore wind energy;;986.39326704425;246604.1228172731;274963.5969412595
SWE;2046;Onshore wind energy;;221694.82379488935;265073.08969957754;295556.495015029
SWE;2046;Solar photovoltaic;;236077.61988030863;211728.80706754138;236077.61988030863
SWE;2047;Offshore wind energy;;1046.6332889104353;246604.1228172731;276196.6175553459
SWE;2047;Onshore wind energy;;232453.94838778567;265073.08969957754;296881.86046352686
SWE;2047;Solar photovoltaic;;237136.26391564636;211728.80706754138;237136.26391564636
SWE;2048;Offshore wind energy;;1110.538476537411;246604.1228172731;277429.63816943223
SWE;2048;Onshore wind energy;;242452.48655912574;265073.08969957754;298207.22591202473
SWE;2048;Solar photovoltaic;;238194.90795098405;211728.80706754138;238194.90795098405
SWE;2049;Offshore wind energy;;1178.3300984221353;246604.1228172731;278662.6587835186
SWE;2049;Onshore wind energy;;251650.32023101224;265073.08969957754;299532.5913605226
SWE;2049;Solar photovoltaic;;239253.55198632175;211728.80706754138;239253.55198632175
SWE;2050;Offshore wind energy;;1250.242563638543;246604.1228172731;279895.67939760495
SWE;2050;Onshore wind energy;;260032.86004396708;265073.08969957754;300857.9568090205
SWE;2050;Solar photovoltaic;;240312.19602165947;211728.80706754138;240312.19602165947
SWE;2051;Offshore wind energy;;1326.5241748316496;246604.1228172731;281128.7000116913
SWE;2051;Onshore wind energy;;267607.55217278714;265073.08969957754;302183.3222575184
SWE;2051;Solar photovoltaic;;241370.84005699717;211728.80706754138;241370.84005699717
SWE;2052;Offshore wind energy;;1407.437920889463;246604.1228172731;282361.7206257777
SWE;2052;Onshore wind energy;;274399.7278806961;265073.08969957754;303508.6877060163
SWE;2052;Solar photovoltaic;;242429.48409233487;211728.80706754138;242429.48409233487
SWE;2053;Offshore wind energy;;1493.262310933808;246604.1228172731;283594.7412398641
SWE;2053;Onshore wind energy;;280448.28545296076;265073.08969957754;304834.0531545142
SWE;2053;Solar photovoltaic;;243488.1281276726;211728.80706754138;243488.1281276726
SWE;2054;Offshore wind energy;;1584.2922512777736;246604.1228172731;284827.76185395045
SWE;2054;Onshore wind energy;;285801.58139417187;265073.08969957754;306159.41860301205
SWE;2054;Solar photovoltaic;;244546.7721630103;211728.80706754138;244546.7721630103
SWE;2055;Offshore wind energy;;1680.8399669927155;246604.1228172731;286060.7824680368
SWE;2055;Onshore wind energy;;290513.7810704668;265073.08969957754;307484.7840515099
SWE;2055;Solar photovoltaic;;245605.416198348;211728.80706754138;245605.416198348
SWE;2056;Offshore wind energy;;1783.2359697107654;246604.1228172731;287293.80308212317
SWE;2056;Onshore wind energy;;294641.802114195;265073.08969957754;308810.14950000786
SWE;2056;Solar photovoltaic;;246664.0602336857;211728.80706754138;246664.0602336857
SWE;2057;Offshore wind energy;;1891.830073257212;246604.1228172731;288526.8236962095
SWE;2057;Onshore wind energy;;298242.8902100666;265073.08969957754;310135.51494850573
SWE;2057;Solar photovoltaic;;247722.7042690234;211728.80706754138;247722.7042690234
SWE;2058;Offshore wind energy;;2006.9924586591094;246604.1228172731;289759.8443102959
SWE;2058;Onshore wind energy;;301372.8007224488;265073.08969957754;311460.8803970036
SWE;2058;Solar photovoltaic;;248781.3483043611;211728.80706754138;248781.3483043611
SWE;2059;Offshore wind energy;;2129.11479000762;246604.1228172731;290992.86492438224
SWE;2059;Onshore wind energy;;304084.5192933965;265073.08969957754;312786.2458455015
SWE;2059;Solar photovoltaic;;249839.99233969883;211728.80706754138;249839.99233969883
SWE;2060;Offshore wind energy;;2258.6113825631455;246604.1228172731;292225.8855384686
SWE;2060;Onshore wind energy;;306427.4351418099;265073.08969957754;314111.61129399936
SWE;2060;Solar photovoltaic;;250898.63637503653;211728.80706754138;250898.63637503653
TUN;2000;Onshore wind energy;10.65;;154361.3354931322;136609.781911422
TUN;2000;Solar photovoltaic;0.837;;380548.391594196;336785.3265608634
TUN;2001;Onshore wind energy;10.65;;154361.3354931322;137381.58858888765
TUN;2001;Solar photovoltaic;0.971;;380548.391594196;338688.0685188344
TUN;2002;Onshore wind energy;10.65;;154361.3354931322;138153.39526635333
TUN;2002;Solar photovoltaic;1.084;;380548.391594196;340590.8104768054
TUN;2003;Onshore wind energy;19.37;;154361.3354931322;138925.201943819
TUN;2003;Solar photovoltaic;1.144;;380548.391594196;342493.5524347764
TUN;2004;Onshore wind energy;19.37;;154361.3354931322;139697.00862128465
TUN;2004;Solar photovoltaic;1.184;;380548.391594196;344396.29439274734
TUN;2005;Onshore wind energy;19.37;;154361.3354931322;140468.8152987503
TUN;2005;Solar photovoltaic;1.194;;380548.391594196;346299.03635071835
TUN;2006;Onshore wind energy;19.37;;154361.3354931322;141240.62197621597
TUN;2006;Solar photovoltaic;1.206;;380548.391594196;348201.7783086893
TUN;2007;Onshore wind energy;19.37;;154361.3354931322;142012.42865368162
TUN;2007;Solar photovoltaic;1.216;;380548.391594196;350104.5202666603
TUN;2008;Onshore wind energy;19.37;;154361.3354931322;142784.2353311473
